path,binary_label,stratify_label,split
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/15195.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/14427.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/11894.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/13994.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/12670.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/10992.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/15625.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/12873.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/13114.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10827.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/16630.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/16227.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/14041.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/13587.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/13274.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/10190.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/15828.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16372.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/15180.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/10689.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/10662.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/10053.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/12430.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14276.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/14957.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/14196.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/13111.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/14205.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/16844.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/16970.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16871.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/10846.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/11915.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/12297.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/11043.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14954.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16978.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/13509.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10169.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/16441.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/12712.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/16318.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/11552.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/12213.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/13766.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/10223.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10185.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/10224.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/10771.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/13944.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/10436.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/10277.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16927.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/15588.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/11021.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10686.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14510.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14945.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/12102.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/11202.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/14337.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/16541.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/10187.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/10407.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/13867.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/14400.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14352.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/13066.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/11743.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/12281.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/11462.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/11189.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14488.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/12302.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/16876.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/15099.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/14326.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/15620.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/10283.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/10210.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14546.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/16381.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/15954.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/15994.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/15193.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/11776.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/13545.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/15035.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14593.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16344.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/10537.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13711.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/14509.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/16809.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/15134.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16740.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/16453.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16113.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/13778.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/10225.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/14245.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/13753.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/16494.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14631.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/14610.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/15332.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10818.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/13815.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/15486.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/13520.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13020.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/13350.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/16641.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/15824.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/12905.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/13151.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/12628.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/13023.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/12592.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/11352.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/12641.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/16685.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/14975.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10592.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/16309.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/12405.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/11361.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/15376.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/11510.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/13445.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/10448.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/10365.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/10521.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/10509.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/14563.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/15055.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/15811.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/16666.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/13675.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/13343.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/15394.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16981.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/12730.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/13030.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/14442.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/11551.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/14353.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/15553.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/11535.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10347.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/12956.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/16094.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14248.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/10712.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/14965.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/13160.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/12535.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13208.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13508.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13739.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14847.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/10145.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/11471.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/14659.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16872.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/15406.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/10476.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/12095.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/14752.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14259.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/14365.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/16633.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/11812.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/11025.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16016.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/11999.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14772.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/10953.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/11340.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/10810.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/11055.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/14197.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/16075.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/12903.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/10258.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/13284.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/12991.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/10959.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/12563.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/12885.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/11871.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/16218.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14799.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/12386.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/15305.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10136.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/16806.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/13122.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14280.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/13105.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/10245.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/13819.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/13712.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/12641.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/15309.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/13897.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14905.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/15441.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14015.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/13470.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/13909.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/11960.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16373.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14389.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/15555.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/14063.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/12003.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14245.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/13855.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/13494.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/11195.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/14111.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/14082.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/14799.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/16747.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/14744.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13665.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16816.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/12798.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13488.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/14182.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/12970.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13856.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/11583.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16956.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16158.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/13934.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16044.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/16454.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14666.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/15946.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/11512.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/10116.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/12209.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16581.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13458.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/15277.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/10933.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/14887.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/14377.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/13962.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/16479.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10860.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/15382.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/10878.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/14543.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/11091.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/10096.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/16360.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/14773.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/13385.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/15465.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/13599.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/11584.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/15324.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/11471.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/15676.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/11033.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/15360.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/11065.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/11394.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10973.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14071.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/12707.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16295.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/10832.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/13060.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/12054.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/14857.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/12125.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/13101.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/15147.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16073.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/10275.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/13486.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/10719.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10137.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/11810.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/14831.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/10196.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16430.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/12867.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/12751.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/15756.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/10116.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/14746.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/10518.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/14784.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/10571.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/11808.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16708.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/16494.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/12976.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/15155.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/12701.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/14539.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13061.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/11982.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/10927.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/15695.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/14978.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/12475.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/13986.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/11849.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/11076.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/15931.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/14686.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/10726.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/10749.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/PNG/11028.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/13153.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/11368.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/11597.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/12993.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/16918.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/10714.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/10688.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/15673.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/16110.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/11590.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/OVERLAY/13279.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/13608.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/14829.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Normal/PNG/15818.png,0,Normal,train
Brain_Stroke_CT_Dataset/Ischemia/OVERLAY/12363.png,1,Ischemia,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/16966.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/13236.png,0,Normal,train
Brain_Stroke_CT_Dataset/Normal/PNG/16636.png,0,Normal,train
Brain_Stroke_CT_Dataset/Bleeding/PNG/12945.png,1,Bleeding,train
Brain_Stroke_CT_Dataset/Normal/PNG/11347.png,0,Normal,train
